FailedAttempts,Longitude,TransactionType,IPAddress,AvgTransactionAmount,UnusualAmount,Day,BankName,PhoneNumber,Month,UnusualLocation,UserID,Amount,TransactionFrequency,NewDevice,MerchantCategory,TransactionID,DeviceID,Weekday,Latitude,Hour,FraudFlag
0.5,0.9887544965522086,0,4933,0.9573569981055112,0,0.9000000000000001,2,917521597578,1.0,0,2507,0.3333766800174453,0,0,4,921052980896,5167,1.0,0.7615094911034797,0.6086956521739131,0
1.0,0.791595753471505,1,7894,0.8875639915098095,1,0.6000000000000001,2,913932576750,0.6666666666666667,0,1606,0.4735358490415048,0,0,6,613885808905,278,1.0,0.8181877382500361,0.1304347826086956,0
0.5,0.9923877664360712,1,4981,0.093436106515481,1,0.5000000000000001,2,913386092215,0.8333333333333334,0,3989,0.1602263497157124,2,1,4,390449582514,3941,1.0,0.6201837317596327,0.1304347826086956,0
0.75,0.8414848056785356,0,3247,0.986785590682396,0,0.8333333333333335,1,913254466100,0.5,1,6300,0.5928666029136974,2,0,4,846818174921,5318,0.6666666666666666,0.1162016748352392,0.8260869565217391,0
0.0,0.8217750560670032,0,6827,0.3386843805701871,1,0.3,1,910400284012,1.0,1,9588,0.2731411274672599,2,1,4,430288488329,5970,0.3333333333333333,0.7785635009279943,0.6956521739130435,0
0.0,0.5996631541914924,0,2963,0.0832564801718843,1,0.5333333333333334,1,2271144780,0.0,0,6286,0.3235136422017981,1,0,3,117226120273,1550,0.3333333333333333,0.2902725052512253,0.217391304347826,0
0.75,0.5003403863925949,1,9787,0.9855282662927036,1,0.0,4,6528078751,0.5,0,7380,0.4330433773602269,2,1,6,116904472594,9025,0.0,0.1097141666388823,0.0869565217391304,0
0.5,0.2120837787480252,0,5966,0.7906749941484903,0,0.1,2,3758714678,0.0,1,4907,0.2674493744073174,2,0,1,664877873326,8949,0.4999999999999999,0.5108158125784905,0.3913043478260869,0
0.0,0.0979113595813726,0,2301,0.7886774787895277,0,0.6333333333333334,1,7345388548,0.1666666666666666,1,1131,0.2821449006293939,2,0,5,806239312241,4759,0.1666666666666666,0.6151474399582124,0.0869565217391304,1
0.75,0.1493999223905078,0,1011,0.2591618637608503,1,0.8333333333333335,3,8422717756,0.0,1,3986,0.864913393325144,2,1,4,258514769964,2072,0.6666666666666666,0.1524334316896164,1.0,0
1.0,0.5127335085697899,1,3523,0.3561418846062284,0,0.4666666666666667,1,9638454185,0.1666666666666666,1,6653,0.8312840354829287,0,0,6,268198970539,230,0.4999999999999999,0.8412432373109281,0.3043478260869565,1
0.25,0.716959699193976,0,4502,0.184309551864381,0,0.5333333333333334,5,914971364099,0.6666666666666667,1,2796,0.6066828583203626,2,1,2,326091324855,7926,0.6666666666666666,0.4267115326909612,0.3478260869565217,0
0.5,0.8766803950302866,0,936,0.3586555331275469,1,0.4333333333333334,1,5303380027,0.0,0,13,0.8668819996558941,2,0,1,913436854739,4753,1.0,0.6921652274419586,0.6521739130434783,0
0.25,0.4947438577706951,0,7336,0.5229649249506373,1,0.5333333333333334,1,6124462356,0.5,1,9059,0.1053124362303589,2,0,0,431115702413,6227,0.3333333333333333,0.7458222140721724,1.0,0
0.25,0.1151567348791883,1,109,0.6116848146821879,1,0.6000000000000001,4,4859687619,0.5,0,8492,0.0524021398590766,0,0,4,267956588737,7991,0.6666666666666666,0.177678991764745,0.3043478260869565,0
0.5,0.7152249435579641,1,9289,0.4087934687149284,0,0.8333333333333335,2,6663999082,1.0,1,9976,0.6018883816215393,1,1,3,308188496253,3983,0.6666666666666666,0.0390564965158536,0.4782608695652173,1
0.5,0.8014910151046262,0,5492,0.3470165302648083,0,0.4666666666666667,2,915704993742,0.1666666666666666,0,2137,0.6298349891766664,0,1,5,828722088297,6233,0.4999999999999999,0.4590811856099756,0.8695652173913043,0
0.5,0.7409257198098429,1,1585,0.1276449323925573,1,0.6666666666666667,5,5049028337,0.6666666666666667,0,2513,0.2533140207183812,2,1,5,915566282352,9146,0.1666666666666666,0.0861151101923781,0.5652173913043478,0
0.0,0.8249153527462812,1,673,0.9223709717107011,0,0.5000000000000001,5,8351380224,0.5,0,3432,0.2908985967678045,2,0,3,896244709493,9872,0.1666666666666666,0.6858627485302126,0.3478260869565217,0
0.5,0.7987179390839243,0,5805,0.9272382274626854,0,0.4,1,918934639907,0.0,0,8604,0.1205661343693857,0,1,1,758329802377,7198,0.8333333333333333,0.9163108919859078,0.9130434782608696,0
0.25,0.27226971344507,0,7140,0.7961994194502181,1,0.7666666666666667,2,916599430076,0.6666666666666667,0,190,0.3139667017441372,0,0,0,803810565206,8367,0.6666666666666666,0.9007512864112736,0.3043478260869565,0
0.75,0.453120226192902,0,7469,0.5990755614948657,0,0.0333333333333333,5,2450765802,1.0,1,5535,0.7703712743525005,2,0,0,928189888883,2725,0.1666666666666666,0.414411498794163,0.5217391304347826,0
0.25,0.1491920516290221,1,7925,0.0312100521934659,1,0.8,5,5412733531,0.5,1,3257,0.4649101923392404,0,1,6,173674225628,6050,0.4999999999999999,0.1777461963347003,0.4347826086956521,0
0.25,0.651082930494084,1,9224,0.9644608308943708,0,0.5666666666666668,0,3141430701,0.3333333333333333,1,3399,0.1283385282667061,1,1,1,429156984849,9881,0.0,0.911185287678236,0.6956521739130435,1
0.0,0.2055393542310763,1,3631,0.0723556677622827,1,0.6666666666666667,4,2378118042,0.6666666666666667,0,7326,0.6031367661239662,2,0,6,598081333142,9976,0.1666666666666666,0.8733271957901287,0.6956521739130435,0
0.5,0.5193264872873514,1,3745,0.0094254317613944,1,0.0666666666666667,4,4322834546,0.8333333333333334,0,5436,0.4617392156784289,1,1,2,903472616641,7956,0.0,0.6489108430856089,0.0434782608695651,0
0.0,0.0804062979281915,1,4891,0.1314219068519678,1,0.1666666666666667,5,915705137396,0.8333333333333334,0,7794,0.9662876165859084,0,0,6,543197476459,5476,0.4999999999999999,0.1531409273274874,0.8695652173913043,0
1.0,0.4094414612619749,0,7845,0.5662881023304013,1,0.8333333333333335,2,5079333471,1.0,0,1617,0.0469254530395362,0,1,2,177711045018,7545,0.6666666666666666,0.425100167816935,0.9130434782608696,1
0.5,0.2564595456459697,1,8000,0.0007491932918692,1,0.6000000000000001,2,917453660115,0.5,0,5515,0.006708066084354,2,1,6,739342608940,2818,0.6666666666666666,0.0316519215594749,0.6956521739130435,0
1.0,0.5632094254376534,0,8719,0.9841909212576844,0,0.3333333333333333,1,4551527411,0.0,0,7848,0.2584255950832856,1,0,0,849197786584,181,0.4999999999999999,0.9621194889918758,1.0,0
0.25,0.282843814362773,1,1782,0.6405872715160512,0,0.7333333333333334,2,3474712337,1.0,1,8259,0.2185623171936956,1,0,2,587297356217,2093,0.1666666666666666,0.409243595727892,0.0434782608695651,0
1.0,0.6322569851216711,1,2281,0.679036191337365,1,0.6333333333333334,0,914561031192,0.8333333333333334,1,3431,0.2503641121465412,0,0,0,775844086559,5843,0.4999999999999999,0.8079221985129863,0.0869565217391304,0
0.75,0.2046016536625091,1,6053,0.7652214271281991,1,0.6333333333333334,0,913197481794,0.8333333333333334,1,5895,0.9008684674879864,1,1,0,939468480215,9057,0.4999999999999999,0.54293550439547,0.1739130434782608,0
1.0,0.6269999219793612,1,4798,0.4227400669372698,1,0.5000000000000001,0,911423378023,0.1666666666666666,1,2726,0.2804043645442796,2,1,1,588690178654,5015,0.6666666666666666,0.7569004295446715,0.1739130434782608,0
0.0,0.9625455596707108,1,5150,0.086696367662857,0,0.8333333333333335,2,913669249526,1.0,0,7224,0.6000988304397754,1,0,3,741676784904,6046,0.6666666666666666,0.5026756326476177,0.5652173913043478,0
0.5,0.2196393574105181,1,5962,0.2394947896557312,0,0.6000000000000001,3,3688602958,0.8333333333333334,1,96,0.2108199325392221,2,1,3,110245391174,6567,0.3333333333333333,0.8444201869325065,0.4347826086956521,0
1.0,0.7847131108051,1,8791,0.4740843137529482,0,0.4666666666666667,5,2837249121,0.5,0,7955,0.1681587929082157,0,0,5,980987204436,8351,0.0,0.5823235282677068,0.1304347826086956,0
0.5,0.033023398649308,0,9162,0.6218034252837231,0,0.1666666666666667,3,9353369305,0.0,1,7223,0.5799766328029033,2,0,5,819863613417,7612,0.8333333333333333,0.4162730303737538,0.4782608695652173,1
0.25,0.9974187211279708,0,3296,0.3259841038988059,0,0.6666666666666667,3,2839851168,0.8333333333333334,1,670,0.2992671742896812,1,1,1,239965406691,7994,0.6666666666666666,0.9437283643961368,0.2608695652173913,0
0.75,0.2220197605706748,1,3383,0.2621536356379946,1,0.3,5,6756297762,0.3333333333333333,0,8875,0.637670402483965,1,0,6,465845269304,162,1.0,0.91538035819469,0.7391304347826086,0
0.5,0.4856608080718538,0,2648,0.0851929797887855,1,0.5000000000000001,4,7342028478,0.1666666666666666,0,414,0.6866244803399446,0,0,3,645671463557,8168,0.6666666666666666,0.6192717272919236,0.6956521739130435,0
0.5,0.7330766268653991,1,6921,0.3944967801692837,1,0.8333333333333335,2,6055698464,0.0,0,2431,0.4855925625092528,1,1,2,265411591112,3531,0.6666666666666666,0.5157570016337145,0.3478260869565217,0
0.5,0.2333461265697555,0,2783,0.3545414716996985,0,0.0666666666666667,0,7764895921,1.0,1,8723,0.489103643922328,1,1,3,738008767627,8295,0.3333333333333333,0.2109415919270051,0.5652173913043478,0
1.0,0.0336351460183965,1,4318,0.7883063830468261,0,0.2,0,911167440482,1.0,1,4880,0.254590413847465,1,0,0,595698779348,9222,1.0,0.1610790239944875,0.8695652173913043,0
0.5,0.1140645792814492,0,8334,0.3400427310246043,1,0.5333333333333334,0,916363486647,0.1666666666666666,1,3570,0.4682012059714392,1,0,3,928535884159,3347,0.8333333333333333,0.262866399382078,0.2608695652173913,0
0.5,0.6235480455663309,0,1735,0.3595967759681998,0,0.0,0,9914637445,0.1666666666666666,0,9879,0.3947755908819916,1,1,1,199220832337,3839,0.4999999999999999,0.4164937540981784,0.4782608695652173,0
0.75,0.3186607991405255,0,239,0.4717026992964184,1,0.3666666666666667,2,112846952,0.5,1,1043,0.4718873413011207,1,0,1,862621561863,3698,0.6666666666666666,0.4356062331210615,0.217391304347826,0
1.0,0.5017995515195335,1,1601,0.8175749343330578,0,0.5666666666666668,0,912336559232,0.8333333333333334,0,4739,0.7379622923860549,0,0,0,566558008418,9727,0.1666666666666666,0.9226088309494438,0.7826086956521738,0
0.0,0.7876835955710667,0,1960,0.1660928519558046,0,0.3666666666666667,1,2635091533,0.3333333333333333,1,9507,0.8758077487866263,2,0,4,670224062777,4043,0.1666666666666666,0.7935964169417309,0.1304347826086956,0
0.5,0.990327674320602,1,9429,0.2411602193365888,0,0.3333333333333333,0,567849979,1.0,1,3769,0.1397400399322991,2,0,5,610157955398,7054,0.4999999999999999,0.9234636192889452,0.3913043478260869,1
0.75,0.7870593887907329,0,8041,0.4064118542583986,1,0.4,4,912103231615,0.0,1,8988,0.4524273476230679,1,0,2,174062573652,9654,0.8333333333333333,0.5229719767945854,0.7391304347826086,0
0.0,0.2158231244755882,0,3900,0.212951941600933,0,0.7000000000000001,2,910044625225,0.3333333333333333,0,8788,0.8548923068305038,0,1,5,284679627191,1100,0.6666666666666666,0.4153071800086686,0.0434782608695651,0
0.75,0.6111606544405069,1,7924,0.5458048176429519,1,0.5000000000000001,2,912017898394,0.8333333333333334,0,1400,0.4973731909428103,0,0,2,200076924554,1989,1.0,0.4367983001589259,0.1739130434782608,0
0.0,0.0903863502302164,1,1122,0.2560970730448456,1,0.0666666666666667,1,6756651569,0.0,1,5735,0.2863752035626973,1,0,3,337159252063,5563,0.3333333333333333,0.531766845597306,0.6956521739130435,0
1.0,0.545154280083481,0,2125,0.4815152309295798,0,0.5666666666666668,3,8886722213,0.6666666666666667,1,9375,0.7491827482864722,2,0,1,748885894564,4939,0.8333333333333333,0.9067924154524944,0.9565217391304348,0
0.0,0.7836423792830631,0,4860,0.2328680799646308,0,0.9333333333333336,0,919962127607,0.1666666666666666,0,3933,0.4611520348267266,2,1,5,597065690284,733,0.4999999999999999,0.8309849409306616,0.6956521739130435,0
0.5,0.2345558117798828,0,4638,0.6578137159387122,1,0.1,0,915331607286,0.5,1,8269,0.2942806384366385,1,0,2,609226877053,6814,0.4999999999999999,0.1137865946498626,0.5652173913043478,0
0.25,0.5179990668914953,1,9097,0.4213617113215209,0,0.7333333333333334,2,3860037407,0.1666666666666666,1,898,0.083033574340897,1,0,1,161125815282,4098,0.6666666666666666,0.8797589965436379,0.0434782608695651,1
0.25,0.6090867583530246,1,3793,0.6702649283515147,1,0.3,2,2296211033,1.0,1,4398,0.1901025515858885,2,1,0,172539944215,198,0.3333333333333333,0.8091353426910723,0.3913043478260869,0
0.25,0.9997007991149678,1,1705,0.435963478577473,0,0.3333333333333333,0,2388831126,0.5,1,9176,0.2831562121133309,2,0,6,521377009135,5834,0.4999999999999999,0.7473944892697184,0.0,0
1.0,0.1906397735437416,0,211,0.9436014491738868,1,0.5666666666666668,1,6266653362,0.1666666666666666,0,2582,0.3069765487770233,1,1,3,106994615807,8031,1.0,0.4719912674068393,0.9130434782608696,0
0.5,0.7096742022306345,1,3846,0.729259148860406,1,0.1333333333333333,1,919355879539,0.1666666666666666,0,6540,0.5746619958947355,1,0,5,825568805015,9447,0.0,0.4445608364173862,0.3478260869565217,0
0.5,0.6779715595117248,0,6561,0.7466176273478558,0,0.6666666666666667,1,6499103737,0.6666666666666667,1,2144,0.765410746509925,1,1,0,920548474759,183,0.1666666666666666,0.0667674512941908,0.0,0
0.75,0.1112320425610153,1,4787,0.8335650597854245,1,0.5000000000000001,5,2797421516,0.1666666666666666,1,4800,0.8618494496304863,0,0,3,394053076291,6443,0.6666666666666666,0.7365954472710299,0.8695652173913043,0
0.75,0.5489735966185185,1,7471,0.6928867647853146,1,0.7666666666666667,1,5022537650,0.6666666666666667,0,2874,0.7592988640501275,1,0,6,335250191459,9264,0.6666666666666666,0.2464071727847608,0.3913043478260869,0
0.25,0.2593706447186937,1,87,0.6749791446193119,0,0.7666666666666667,3,2294042057,0.6666666666666667,0,5600,0.2721288156752279,0,0,5,146228432394,8957,0.6666666666666666,0.6314986969181697,0.6521739130434783,0
0.25,0.502360205579452,1,858,0.2449601997315307,0,0.7000000000000001,1,917982084112,0.3333333333333333,0,4508,0.9547900753432056,0,0,2,365752283364,6392,0.6666666666666666,0.8344357683459473,0.9130434782608696,0
0.5,0.262242909876189,1,436,0.0199331427508296,0,0.2,2,918335014019,0.3333333333333333,1,5248,0.2114461254066252,1,1,2,279327797976,4326,0.4999999999999999,0.6693268957201124,0.6521739130434783,0
0.0,0.9085835050924056,1,8234,0.6060063496382067,0,0.8,0,910227999131,0.5,0,8745,0.7221614257191215,2,0,5,924530919277,3392,0.4999999999999999,0.6533721673946142,0.5652173913043478,0
0.75,0.6899437147138743,0,7210,0.256306126980761,1,0.2,2,351959952,0.0,1,1135,0.6515356729872801,0,0,5,229547373103,2024,1.0,0.9562130941664166,0.8695652173913043,1
0.0,0.9359398717980753,1,9032,0.7556379545922848,0,0.0666666666666667,5,8966224031,0.5,0,3112,0.970038771941758,0,0,3,900294942631,5633,0.3333333333333333,0.6669793368452639,0.4782608695652173,0
0.5,0.0560936751041974,0,5346,0.3460412786498917,0,0.5333333333333334,1,2382291591,0.3333333333333333,0,4526,0.4766137970494912,1,0,5,715083218926,1911,1.0,0.1951628546660886,0.1304347826086956,0
0.5,0.726504036022783,1,7265,0.984892102162358,1,0.8666666666666667,3,5301578065,0.3333333333333333,0,3260,0.1571884140315217,0,0,6,331143202177,1431,0.3333333333333333,0.0186927477522532,0.6086956521739131,0
0.5,0.0736529692270182,0,8479,0.9503071792522472,0,1.0,5,5732250685,0.6666666666666667,0,9117,0.5505955834396994,1,1,2,545727768229,862,0.6666666666666666,0.4542656869936318,0.0,0
0.75,0.2733953108248766,1,2388,0.9987446761264406,1,0.3,1,915941331608,0.3333333333333333,0,5979,0.9499785934067692,2,0,2,604461752336,48,1.0,0.2869229264606185,0.9565217391304348,0
1.0,0.1390662394945251,1,2443,0.1716042739026669,0,0.0666666666666667,5,914321147257,0.3333333333333333,1,1850,0.7096835825434233,0,1,3,870694069329,4667,1.0,0.860771341090699,0.6956521739130435,0
0.5,0.5121391210359018,1,7705,0.342885464449828,1,0.7333333333333334,5,4027903685,1.0,0,1781,0.3497617266117964,1,0,3,496417835369,8495,0.1666666666666666,0.1087207820713721,0.5652173913043478,0
0.75,0.3842325886777065,1,6351,0.7771064934753166,0,0.2,2,912688463936,0.1666666666666666,0,46,0.6968156192107169,1,0,1,160989163491,1258,0.3333333333333333,0.2990718889963213,0.0869565217391304,0
0.0,0.1716378435017662,0,5515,0.9203994630614698,0,0.9666666666666668,2,3374814676,1.0,1,878,0.3681263829259412,0,0,2,571697524779,8987,0.1666666666666666,0.856440144367019,0.2608695652173913,0
1.0,0.0842785218182278,1,5896,0.7134620732148894,1,0.1666666666666667,1,1743973377,0.8333333333333334,0,9301,0.1215694433885636,0,0,3,428767418961,2042,0.4999999999999999,0.9431833177741472,0.0869565217391304,0
0.25,0.2733397282384332,0,3715,0.1585439043273164,0,0.5666666666666668,3,1575506947,0.3333333333333333,1,495,0.823383602149462,1,1,1,789377878934,7644,0.0,0.8700007057202237,0.5217391304347826,0
0.5,0.7376106774570815,1,8044,0.7802853136109116,1,0.9666666666666668,5,5569895735,1.0,0,8754,0.3580872908855927,0,0,4,734470336896,5727,0.1666666666666666,0.7678948838062214,0.6521739130434783,0
1.0,0.4604085039523765,1,8862,0.0969000002000516,1,1.0,1,919324602119,1.0,0,3562,0.958505219607639,2,1,5,187123948263,4442,0.3333333333333333,0.2532064648417964,0.6086956521739131,1
0.5,0.2094187815220846,0,1575,0.9887290921057632,1,0.3666666666666667,5,1165226269,1.0,0,2506,0.9037923680493593,1,1,2,403441085324,393,0.6666666666666666,0.4156936340701718,0.6521739130434783,0
0.5,0.3861985115351158,1,2700,0.1479211636602243,0,0.1666666666666667,0,918943818502,0.3333333333333333,0,3274,0.3638340608907543,0,0,0,314285311959,3599,0.3333333333333333,0.7577757282254748,0.1739130434782608,0
0.75,0.5707264368746567,1,6808,0.9565617929425791,0,0.7666666666666667,0,1478459721,0.6666666666666667,1,9594,0.958750295090888,1,1,5,674354884191,9204,0.6666666666666666,0.3362928377732581,0.8260869565217391,0
1.0,0.7593993513688843,1,2353,0.1076857829319964,0,0.3333333333333333,1,3113113864,0.3333333333333333,0,8509,0.011606574825046,2,1,0,920043438493,2298,0.0,0.0458789217484079,0.9565217391304348,0
0.5,0.1452095043055876,0,195,0.156271318000044,0,0.4,3,6771100897,0.3333333333333333,1,8953,0.4772579954626025,0,1,5,248294591288,6484,0.3333333333333333,0.4655676046633102,0.9130434782608696,0
0.0,0.333473016714182,1,3397,0.2444130585691108,0,0.2666666666666667,4,912777462171,0.3333333333333333,0,4448,0.6274232463598788,1,1,3,279982590633,3499,0.8333333333333333,0.0866368763822669,1.0,0
0.75,0.1821847698462689,0,3174,0.1934779173026641,0,0.8666666666666667,0,7636438447,0.8333333333333334,1,7275,0.5160269362963793,1,0,6,263527902652,846,0.4999999999999999,0.6080778653908133,0.8260869565217391,1
0.0,0.8809859536320161,0,3062,0.006488674077912,0,0.1,0,6040086602,0.1666666666666666,1,2783,0.3415652020822413,1,0,5,656961455684,6759,1.0,0.9939676618988876,0.4782608695652173,0
0.25,0.8241805864010094,0,6237,0.643907128039034,0,0.2,1,916535873870,0.8333333333333334,0,565,0.3625996807016561,2,1,5,274957515856,319,0.6666666666666666,0.1478246035185987,0.0869565217391304,0
0.5,0.5327340694516474,0,9374,0.0085932170499988,1,0.7666666666666667,4,4171000873,1.0,1,467,0.8033654365544587,0,0,4,149593187909,6739,0.3333333333333333,0.6136224730214828,0.2608695652173913,0
0.5,0.6133599669338059,0,3552,0.7969636166130861,0,0.3,0,1074599735,0.5,1,822,0.11031497701292,0,1,6,278549695842,5759,0.3333333333333333,0.3654207592882783,0.1739130434782608,0
0.25,0.8065516945903555,0,5044,0.5990235480754034,0,0.6666666666666667,2,234548991,0.1666666666666666,0,1799,0.2359026580186697,0,0,3,241032663249,9536,0.3333333333333333,0.587327418064215,0.217391304347826,1
0.25,0.9551435554056474,1,5616,0.6056762644762349,1,0.0666666666666667,3,7636937589,0.1666666666666666,1,8505,0.7801692921419796,2,0,6,756849090815,6176,0.8333333333333333,0.352388393402905,0.4782608695652173,0
0.5,0.0877670264001033,1,8775,0.3574792296412474,1,0.9000000000000001,4,4717104033,0.1666666666666666,0,1719,0.655676948500138,0,0,4,786227128380,6129,0.3333333333333333,0.8806603401904889,0.1739130434782608,0
0.0,0.9085928475673262,0,5906,0.3081034907006008,0,0.5000000000000001,5,910129326922,0.0,1,1133,0.3433487514154359,0,0,0,167540887705,9595,0.1666666666666666,0.8296554362684626,0.217391304347826,0
0.75,0.7697973370501733,0,9596,0.3783006015552012,1,0.8666666666666667,2,8504010122,0.6666666666666667,1,1189,0.284073494636348,1,0,0,761817775920,4084,0.0,0.7473263983818446,0.6086956521739131,0
0.25,0.0841041483991719,1,4756,0.8562959243484818,0,0.9666666666666668,1,914732195086,1.0,1,5618,0.647245351568283,2,1,1,926877226767,5204,0.1666666666666666,0.3008351837651007,0.9130434782608696,0
0.25,0.4569803907063014,1,5460,0.0314111040648487,0,0.6666666666666667,4,1062024405,0.5,0,4215,0.3681824001792552,1,0,2,617015823037,587,1.0,0.3713268151457561,0.1739130434782608,0
0.0,0.8726513409055902,1,3918,0.0890109648289259,1,0.7333333333333334,4,7225268285,0.0,0,7661,0.4025709918654946,2,0,5,445350695590,9365,0.1666666666666666,0.4880061125373697,0.6956521739130435,0
1.0,0.460521058134321,1,3082,0.2523120965209023,0,0.9000000000000001,2,9260969057,0.8333333333333334,0,9563,0.1288756937136638,1,1,4,605605819892,368,0.6666666666666666,0.7674681453450249,0.7391304347826086,0
0.0,0.2656433235036403,0,2674,0.8113223211588589,1,0.4,3,8692759071,0.3333333333333333,0,1909,0.2930032449994598,1,1,6,189228026110,937,0.3333333333333333,0.4050610753620288,0.9565217391304348,0
1.0,0.5493297218727435,0,4213,0.294824064608669,0,0.6333333333333334,2,5769254964,0.5,0,5677,0.0917692649335996,1,0,3,224240012837,6804,0.8333333333333333,0.6555396814812344,0.2608695652173913,0
0.0,0.1054214426411973,1,4979,0.3512986350478423,0,0.3666666666666667,1,6818250564,0.0,1,1151,0.1331880219107485,1,0,0,358389480767,3583,0.6666666666666666,0.5488478672801431,0.2608695652173913,0
0.0,0.800206623431352,0,9570,0.4303310254045543,0,0.5666666666666668,4,9847346827,0.0,1,1552,0.028629817983939,1,0,3,341267307165,9760,0.4999999999999999,0.2509424226764022,0.3478260869565217,0
0.25,0.6232384604495852,0,237,0.2711629600436913,1,0.8666666666666667,2,5054659011,0.0,0,4707,0.6326718629337836,2,1,2,509493218284,4234,0.8333333333333333,0.6694542365440824,0.3043478260869565,0
0.0,0.6464224050716831,1,542,0.4479755776990463,1,0.6000000000000001,1,910498745694,0.8333333333333334,1,9658,0.8878164474658194,2,1,5,226280131866,2915,0.3333333333333333,0.2883334277998199,0.3913043478260869,0
0.25,0.972151099016608,1,3816,0.9021137453462992,0,0.7333333333333334,5,7424597906,0.0,1,2285,0.2825340204783073,0,1,2,994755901428,6308,0.1666666666666666,0.6707455489614242,0.0869565217391304,0
0.75,0.2785564795598774,0,7637,0.3485139165904803,0,0.1666666666666667,2,914944801240,0.1666666666666666,0,2884,0.1601923392404861,0,1,4,908737852514,3744,0.1666666666666666,0.8135624729103457,0.5217391304347826,0
0.75,0.559430090139326,0,6115,0.9620372055990446,0,0.5666666666666668,0,1165204104,0.0,1,6910,0.7825340204783073,1,0,5,520966740859,5304,0.4999999999999999,0.6460850031674057,0.8260869565217391,0
0.25,0.9528532572630484,1,9053,0.8829648049196692,0,0.7666666666666667,0,913078285499,0.6666666666666667,0,7355,0.0780470384878543,1,0,0,831864645213,6165,0.6666666666666666,0.6330140949554895,0.1739130434782608,0
0.5,0.7868490650392517,0,7100,0.7765243432805664,0,0.8333333333333335,4,916259364141,0.1666666666666666,1,792,0.7435650180255519,1,1,1,624978764462,2295,0.0,0.7701002344991609,0.0,1
0.0,0.1828111323686599,0,2990,0.9659102048328468,1,0.6666666666666667,0,6539348359,1.0,0,9459,0.1570143604230102,0,0,4,542978438264,3951,1.0,0.7444738133342224,0.9565217391304348,1
0.25,0.7339533138221082,0,1983,0.6303566320110588,1,0.5333333333333334,4,9532864471,0.5,0,1901,0.917958731289237,2,0,5,706529738021,2914,0.3333333333333333,0.4601963847119883,0.8695652173913043,0
0.5,0.6410276494615068,1,7530,0.9611689815972522,0,0.0,2,912829065240,0.3333333333333333,0,1020,0.1542995242534701,0,0,2,382496158884,3472,0.6666666666666666,0.0522216378266039,0.8695652173913043,0
0.75,0.8088264302754746,1,3063,0.3242276507338893,0,0.7000000000000001,4,8624502164,0.6666666666666667,1,6976,0.4249808941153875,0,1,6,180303824405,3119,0.3333333333333333,0.6187478995098856,0.5652173913043478,0
0.5,0.7844410178208333,0,7820,0.8145901642623797,0,0.4666666666666667,2,915509370725,0.5,0,7200,0.962459437506752,0,0,0,281580332379,9178,0.0,0.6407679736382934,0.7826086956521738,0
0.0,0.1776943563631358,0,7841,0.171988373000234,0,0.1666666666666667,1,913477508784,0.1666666666666666,0,3352,0.1083173617474181,0,0,0,193853323774,4818,0.1666666666666666,0.025413768768268,1.0,0
0.75,0.385003174788552,0,5219,0.9945625971500648,1,0.5333333333333334,5,916682315889,0.3333333333333333,0,6385,0.1561851050123437,0,1,2,608680291469,8545,1.0,0.1240232776536747,0.9565217391304348,0
1.0,0.1512840048342515,0,6498,0.1065194820263628,1,0.9666666666666668,4,918307662894,0.5,0,4695,0.384963568779184,2,0,4,507241957376,9396,0.1666666666666666,0.1929185476611208,0.217391304347826,0
0.75,0.5875153754621354,1,155,0.4534970022265745,0,0.0333333333333333,0,1025114922,0.8333333333333334,0,2,0.8230084866138769,2,1,4,467772665795,8369,1.0,0.4722974916369374,0.9565217391304348,0
1.0,0.2357552627712749,1,8764,0.5675434262039607,1,0.7333333333333334,1,916939076666,0.8333333333333334,0,2959,0.0540976620799206,1,0,1,761535354784,7879,1.0,0.8592133497816157,0.217391304347826,0
1.0,0.1628742853322684,1,658,0.052866639593015,1,0.1,2,910384383774,0.0,1,5192,0.6052024023399206,2,0,4,125481030461,8049,0.4999999999999999,0.6945988063881572,0.9130434782608696,0
0.25,0.1086020594753954,0,3782,0.993274264760308,1,0.7000000000000001,1,916234271327,1.0,1,5351,0.9900109233643962,2,0,2,921585061181,5542,0.0,0.0958740595027728,0.0434782608695651,0
0.25,0.211588133090014,0,1009,0.8335760626241571,1,0.6666666666666667,1,917078642510,0.5,1,9367,0.5399403016128967,0,1,0,525168364436,467,1.0,0.4671466231009457,0.5217391304347826,0
0.25,0.0874313640273128,1,3924,0.7386995844927992,0,0.9666666666666668,5,6447387427,0.5,0,6897,0.8523235156428179,0,0,2,897235501849,5014,0.1666666666666666,0.5980713638737927,0.6521739130434783,0
0.0,0.5687749458213543,0,4440,0.911892268205197,1,0.8,0,9023311578,0.1666666666666666,1,1370,0.6036049103123762,2,1,2,402599338551,9393,1.0,0.5809698374065059,0.5652173913043478,0
0.25,0.6394236495821284,0,2347,0.3805501819469423,0,0.5666666666666668,3,912892974100,0.3333333333333333,0,6859,0.2708624256270931,0,0,5,269128786247,726,0.0,0.988457817935296,0.2608695652173913,0
0.5,0.5574416847813124,0,4649,0.269083423523269,0,0.8666666666666667,2,5795014617,0.1666666666666666,1,3055,0.4333374679401255,2,0,5,416331951858,114,0.1666666666666666,0.4317814267773591,0.0,0
